codigo_ibge,municipio,populacao,ano_populacao,ano_pib,pib_percapita,taxa_urbanizacao,taxa_cvli,taxa_tentativa_homicidio,taxa_lesao_dolosa,taxa_roubo_outros,taxa_roubo_veiculo,taxa_roubo_carga,taxa_furto_outros,taxa_furto_veiculo,taxa_estupro_total,taxa_trafico,total_ocorrencias_janela,n_ocorrencias,prop_via_publica,prop_noturno,cobertura_periodo,taxa_recuperacao_veiculo,prop_veiculo_motocicleta,prop_celular_em_furto_roubo,iegm_conceito,i_planejamento_conceito,i_fiscal_conceito,i_educ_conceito,i_saude_conceito,i_amb_conceito,i_cidade_conceito,i_gov_ti_conceito,iegm_ord,i_planejamento_ord,i_fiscal_ord,i_educ_ord,i_saude_ord,i_amb_ord,i_cidade_ord,i_gov_ti_ord,iegm_exercicio_ref,iegm_ano_apuracao,flag_sem_iegm,flag_pop_pequena,flag_capital,janela_anos,exposicao_anos,ano_populacao_ref
3546256,Santa Cruz da Esperança,2162,2024,2023,46928.307123034225,76.03969754253308,0.0,0.0,323.77428307123034,15.41782300339192,30.83564600678384,15.41782300339192,524.2059821153254,61.67129201356768,61.67129201356768,15.41782300339192,68,104,0.5384615384615384,0.5,0.17307692307692307,1.1666666666666667,0.0,0.08653846153846154,C,C,B,C+,B,C,C,C,1.0,1.0,2.6667,1.3333,2.6667,1.0,1.6667,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3546306,Santa Cruz das Palmeiras,29525,2024,2023,26722.37087214225,97.71341463414636,15.80581428168219,22.579734688117416,342.08298052497884,66.61021732994638,16.934801016088063,1.1289867344058708,473.0454417160598,50.804403048264184,27.095681625740898,478.6903753880892,1324,1494,0.501338688085676,0.6453900709219859,0.09437751004016064,1.5510204081632653,0.40816326530612246,0.09036144578313253,C+,C,B,C+,C+,C,C+,C+,2.0,2.3333,3.0,1.6667,2.3333,1.0,2.3333,2.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3546405,Santa Cruz do Rio Pardo,47677,2024,2023,90605.9945046878,93.32500753628182,4.194894813012564,11.885535303535598,443.26055190832756,33.55915850410051,3.49574567751047,1.3982982710041878,838.2798134670107,41.249798994623546,33.55915850410051,137.73237969391252,2215,2798,0.3695496783416726,0.6430976430976431,0.10614724803431022,4.326530612244898,0.40816326530612246,0.10257326661901359,B,B,B,C+,B,C,C+,B,2.6667,2.0,3.0,2.6667,3.0,1.6667,1.3333,3.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3546504,Santa Ernestina,6256,2024,2023,24321.451406649616,96.25694671461262,15.984654731457802,5.328218243819267,250.42625745950554,42.62574595055413,106.56436487638534,0.0,415.60102301790283,85.25149190110827,31.969309462915604,122.54901960784314,202,223,0.3094170403587444,0.725,0.17937219730941703,0.6744186046511628,0.27906976744186046,0.16143497757847533,C,C,B,C+,C+,C,C,C,1.3333,1.0,3.0,2.6667,1.6667,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3546603,Santa Fé do Sul,36098,2024,2023,55096.681256579315,96.87015002586654,4.617060963672964,11.080946312815115,434.9271427779932,35.08966332391453,1.8468243854691857,0.0,815.3729661846454,45.24719744399505,31.39601455297616,107.11581435721277,1610,2256,0.4445921985815603,0.5945945945945946,0.14760638297872342,2.525,0.4,0.1254432624113475,C+,C,B,B,B,C,C,B,1.3333,1.0,3.0,1.6667,2.0,1.0,1.0,2.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3546702,Santa Gertrudes,24107,2024,2023,148017.46380719292,98.8691711490407,8.296345459824948,6.91362121652079,305.5820577702189,62.222590948687106,26.271760622779002,0.0,467.3607942368053,146.56876979024074,26.271760622779002,114.76611219424511,842,1125,0.5413333333333333,0.5594405594405595,0.12711111111111112,1.4224137931034482,0.4051724137931034,0.08622222222222223,C,C,B,C,B,C,C,B+,1.3333,1.0,3.3333,1.3333,3.0,1.0,1.0,2.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3546801,Santa Isabel,54586,2024,2023,42099.82413072949,79.5746041298379,5.495914703403804,5.495914703403804,324.8696246900915,104.42237936467225,67.17229081937982,15.877086920944318,543.4848984477094,84.2706921188583,36.639431356025355,65.95097644084564,2053,2321,0.5273588970271434,0.46593001841620624,0.23395088323998275,1.8362369337979094,0.30313588850174217,0.1994829814735028,C,C,C+,C,C+,C,C,C,1.0,1.0,2.0,1.3333,1.6667,1.0,1.6667,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3546900,Santa Lúcia,7181,2024,2023,25812.839437404262,97.42621345642746,0.0,9.283758065264818,269.22898389267976,37.13503226105927,9.283758065264818,4.641879032632409,608.0861532748456,41.77691129369169,64.98630645685374,157.82388710950192,259,304,0.47039473684210525,0.6885245901639344,0.20065789473684212,0.7222222222222222,0.1111111111111111,0.06907894736842106,C+,C,B,C+,C+,B,C+,B,1.3333,1.0,2.6667,1.3333,1.3333,2.3333,1.3333,2.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3547007,Santa Maria da Serra,5314,2024,2023,37216.59766654121,92.7140949837879,18.81821603312006,37.63643206624012,664.9102998369087,31.363693388533434,12.545477355413375,0.0,464.1826621502948,31.363693388533434,31.363693388533434,144.2729895872538,229,258,0.3062015503875969,0.6774193548387096,0.12015503875968993,2.5,0.0,0.09302325581395349,C+,C,C+,B,C+,B+,A,A,1.3333,1.0,2.0,2.0,1.3333,2.6667,2.3333,3.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3547106,Santa Mercedes,3012,2024,2023,32291.500664010626,90.39242219215156,0.0,0.0,376.27268702965915,0.0,0.0,0.0,343.0721558211598,11.066843736166446,33.200531208499335,55.33421868083222,74,90,0.2222222222222222,0.7692307692307693,0.14444444444444443,,,0.022222222222222223,B,C+,B,B,B+,B+,B+,B,2.6667,1.6667,3.3333,2.6667,3.6667,3.0,2.6667,2.6667,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3547205,Santana da Ponte Pensa,1698,2024,2023,33436.984687868084,73.65269461077844,0.0,19.630938358853555,372.9878288182175,0.0,39.26187671770711,0.0,569.297212406753,19.630938358853555,0.0,19.630938358853555,53,66,0.3181818181818182,0.42857142857142855,0.21212121212121213,19.0,1.0,0.18181818181818182,C,C,B,B,C+,C,C,C,1.0,1.0,2.6667,2.3333,2.3333,1.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3547304,Santana de Parnaíba,162341,2024,2023,88261.11087156048,99.13305862885696,2.4639493412015447,4.311911347102703,350.29146467415296,78.84637891844943,18.68494917077838,5.749215129470271,480.0594633107677,55.43886017703476,33.879303441521245,46.60970837106256,5242,6048,0.6135912698412699,0.47530468248877483,0.257771164021164,1.7511961722488039,0.5430622009569378,0.144510582010582,B+,B,B+,B+,B+,C+,A,A,3.3333,2.0,3.6667,3.0,4.0,2.6667,4.3333,5.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3547403,Santa Rita d'Oeste,2790,2024,2023,37822.58064516129,77.16794731064765,23.894862604540023,0.0,203.10633213859018,0.0,0.0,0.0,238.94862604540023,11.947431302270012,11.947431302270012,0.0,41,51,0.17647058823529413,0.7333333333333333,0.29411764705882354,,,0.0196078431372549,C,C,C+,B,B,C,C,C,1.0,1.0,2.3333,3.0,3.0,1.0,1.3333,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3547502,Santa Rita do Passa Quatro,25060,2024,2023,39592.17877094972,92.52607417549228,1.3301409949454641,5.3205639797818565,320.56397978185686,38.57408885341846,11.971268954509178,18.6219739292365,856.6108007448789,45.224793828145785,49.21521681298217,86.45916467145517,1078,1240,0.32903225806451614,0.5615763546798029,0.16370967741935483,1.2424242424242424,0.08080808080808081,0.14193548387096774,C+,C,B,B+,B,B+,B+,B+,2.0,1.0,3.0,3.3333,2.0,2.6667,3.6667,3.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3547601,Santa Rosa de Viterbo,23725,2024,2023,47712.91886195996,96.6468754004528,7.024938531787847,8.429926238145416,420.0913242009132,12.644889357218123,4.214963119072708,0.0,656.129258868985,26.69476642079382,29.504741833508955,80.08429926238146,886,1074,0.4664804469273743,0.6402116402116402,0.17597765363128492,0.6,0.4,0.08472998137802606,C+,C,B,B,C+,B,C,B+,1.3333,1.0,3.0,3.0,2.0,2.0,1.0,3.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3547650,Santa Salete,1686,2024,2023,39228.94424673784,71.42857142857143,0.0,0.0,355.8718861209964,19.770660340055358,0.0,0.0,316.3305654408857,0.0,39.541320680110715,0.0,37,54,0.4074074074074074,0.4444444444444444,0.16666666666666666,,,0.0,C+,B,B,C,B,C,C,C,2.0,3.3333,3.0,1.0,3.0,1.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3547700,Santo Anastácio,18045,2024,2023,34938.93045164866,93.51444636196626,5.541701302299806,7.388935069733075,354.6688833471876,9.236168837166343,0.0,0.0,269.69613004525723,12.930636372032879,11.083402604599613,247.52932483605798,497,653,0.43032159264931086,0.7333333333333333,0.09188361408882083,3.2222222222222223,0.2222222222222222,0.05359877488514548,C+,C,B,B,B,B,C,C,1.3333,1.0,2.6667,3.0,2.3333,1.6667,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3547809,Santo André,778711,2024,2023,47426.26083360836,99.88877301817686,4.7086360237195395,5.436334318294378,246.3472756045996,751.8407556419091,162.49074860035796,10.744251290487313,1197.834198652217,522.6157928508351,18.577709402675275,24.442101541307792,68800,72025,0.7910725442554668,0.4116161616161616,0.20342936480388754,1.1242883548983365,0.24709796672828097,0.3143908365150989,C+,C,C,B,C+,B,B+,B,2.0,1.6667,1.3333,2.3333,1.6667,3.3333,4.0,3.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3547908,Santo Antônio da Alegria,6917,2024,2023,40904.582911666905,80.94464944649447,19.276179461230786,4.8190448653076965,626.4758324900005,53.00949351838465,9.638089730615393,0.0,742.1329092573852,28.914269191846174,110.838031902077,159.02848055515398,364,411,0.3284671532846715,0.746031746031746,0.15328467153284672,1.9333333333333333,0.06666666666666667,0.06569343065693431,C,C,C,C+,C+,C+,C,C,1.0,1.0,1.6667,1.3333,2.0,2.6667,1.6667,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3548005,Santo Antônio de Posse,23779,2024,2023,90285.12553093066,93.3488212011702,16.821565246646202,21.026956558307752,433.1553051011397,46.25930442827705,68.68805809047198,7.0089855194359165,541.0936821004528,107.93837699931312,21.026956558307752,157.00127563536452,1013,1206,0.45107794361525705,0.4608695652173913,0.2860696517412935,1.0833333333333333,0.4722222222222222,0.09203980099502487,C,C,C,C,C,C,C,C+,1.0,1.0,1.6667,1.0,1.3333,1.0,1.0,2.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3548054,Santo Antônio do Aracanguá,8568,2024,2023,44376.63398692811,80.29597804033895,11.671335200746967,7.780890133831311,369.59228135698726,7.780890133831311,3.8904450669156554,0.0,828.6647992530345,7.780890133831311,42.794895736072206,38.90445066915655,339,381,0.2099737532808399,0.6413793103448275,0.3805774278215223,16.0,0.0,0.10236220472440945,C,C,C,C+,B,C,C,C,1.0,1.0,1.6667,1.6667,3.3333,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3548104,Santo Antônio do Jardim,6237,2024,2023,40683.50168350169,64.85471759712699,0.0,10.688899577788467,374.11148522259634,26.722248944471165,26.722248944471165,5.3444497888942335,507.72272994495216,53.44449788894233,42.75559831115387,64.1333974667308,208,249,0.3855421686746988,0.5789473684210527,0.07630522088353414,0.875,0.16666666666666666,0.1566265060240964,C,C,B,C,C+,C+,C,B,1.0,1.0,3.0,1.3333,1.6667,1.3333,1.0,1.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3548203,Santo Antônio do Pinhal,7294,2024,2023,26288.319166438167,49.09575213795037,0.0,13.709898546750754,383.8771593090211,18.279864729001005,4.569966182250251,0.0,731.1945891600402,22.849830911251257,31.98976327575176,82.25939128050453,282,341,0.4574780058651026,0.6666666666666666,0.2991202346041056,1.6666666666666667,0.3333333333333333,0.07038123167155426,C+,C,B,B,B,C,C+,A,2.0,1.0,2.3333,2.3333,3.0,1.0,2.3333,4.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3548302,Santo Expedito,3063,2024,2023,19672.216780933726,89.26666666666667,10.882576994232235,10.882576994232235,914.1364675155077,0.0,0.0,0.0,359.12504080966374,21.76515398846447,32.6477309826967,10.882576994232235,125,137,0.27007299270072993,0.4691358024691358,0.5912408759124088,2.0,1.0,0.014598540145985401,C,C,B,C+,C+,C,C,C,1.0,1.0,3.0,2.3333,1.6667,1.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3548401,Santópolis do Aguapeí,3933,2024,2023,24867.02262903636,96.5119261349064,0.0,8.475294516484448,491.5670819560979,16.950589032968896,0.0,0.0,584.7953216374269,33.90117806593779,59.32706161539113,59.32706161539113,148,179,0.35195530726256985,0.75,0.2681564245810056,3.6666666666666665,0.0,0.05027932960893855,C+,C+,B,B,B,C,C,C,2.0,1.6667,3.3333,2.3333,3.0,1.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3548500,Santos,429567,2024,2023,72076.57478344472,99.92522837595077,3.802278418345295,11.717225330002847,264.3747463531106,430.51103397917745,37.32440651477728,5.819813905630554,1384.417331871396,264.5299413905941,20.563342466561288,56.568591162728985,31955,35534,0.7163843079867169,0.4539906103286385,0.23977036078122363,0.7937685459940653,0.6510880316518298,0.222856982045365,C+,C,B,B,B,C+,B+,B,2.0,1.0,3.0,2.6667,2.3333,1.3333,4.0,3.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3548609,São Bento do Sapucaí,11948,2024,2023,29692.6682289923,53.91468219976016,2.7898672023211697,5.579734404642339,239.92857939962056,22.318937618569358,2.7898672023211697,0.0,373.8422051110367,25.108804820890523,22.318937618569358,33.47840642785403,261,312,0.4230769230769231,0.5904761904761905,0.33653846153846156,1.0909090909090908,0.5454545454545454,0.09935897435897435,C+,C,B,B,B,C+,C,B,2.0,1.0,3.0,3.0,3.0,2.3333,2.0,2.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3548708,São Bernardo do Campo,840499,2024,2023,85622.6967551419,99.53547979657814,3.886580075248949,4.997031525320078,266.70664291886925,512.3543672667467,140.59108537507677,12.611555754379243,888.2818420961834,279.6354705161259,23.279821471134014,39.81761628112189,54771,59716,0.7595954183133499,0.4118762323676627,0.2208118427222185,1.3404580152671757,0.3564376590330789,0.3176703061156139,B,C,B,B,B,B+,B+,A,3.0,1.3333,2.6667,3.0,3.0,3.3333,3.0,5.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3548807,São Caetano do Sul,172109,2024,2023,131041.65383565066,100.0,1.7430814193330972,3.4861628386661945,272.30805284248163,317.82184545840136,39.509845504883536,4.067189978443893,1155.4693053045842,183.0235490299752,17.43081419333097,5.616595684517757,10329,11234,0.6715328467153284,0.44339622641509435,0.23589104504183728,1.120652945351313,0.20156139105748758,0.2724764108954958,C+,C,C,B,B,B,B+,B+,2.6667,1.0,2.0,3.0,3.0,3.0,4.3333,4.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3548906,São Carlos,265294,2024,2023,69307.7114446614,97.88351899300392,7.036218936978095,5.402810969465323,268.00455343882635,108.81009998969698,20.480422977275527,2.5129353346350336,1178.566671943831,160.57656788317865,27.014054847326612,80.28828394158933,14793,15964,0.5427837634678025,0.6528449665975582,0.2719243297419193,1.5100485100485102,0.32085932085932084,0.20865697820095214,C+,C,C+,C+,B,C+,B+,C,1.3333,1.0,2.6667,1.3333,1.6667,1.6667,3.3333,1.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3549003,São Francisco,2629,2024,2023,22653.480410802586,77.13297463489623,0.0,0.0,456.44731837200453,0.0,0.0,0.0,240.9027513630024,63.39546088500064,88.75364523900089,25.358184354000255,69,90,0.3888888888888889,0.44,0.2777777777777778,0.5,0.25,0.03333333333333333,C,C,C+,C+,B,C,C,C,1.0,1.0,2.3333,2.6667,2.6667,1.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3549102,São João da Boa Vista,95762,2024,2023,52329.53572398237,95.02198882729856,2.4365962838425816,8.354044401745995,422.22732747157886,31.327666506547484,11.13872586899466,0.0,750.1235702401092,51.16852196069422,30.9795813231414,185.5294027554423,4290,5418,0.48283499446290146,0.5714285714285714,0.1227390180878553,1.4915254237288136,0.4011299435028249,0.10760428202288667,C,C,B,B,C,C+,C,B,1.6667,1.0,2.6667,3.0,1.6667,2.3333,1.3333,2.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3549201,São João das Duas Pontes,2622,2024,2023,27731.884057971016,77.44186046511628,0.0,12.712941774726671,444.95296211543354,0.0,0.0,0.0,266.9717772692601,25.425883549453342,0.0,25.425883549453342,61,72,0.2638888888888889,0.6,0.06944444444444445,,,0.041666666666666664,C,C,B,C,C+,C,C,C,1.3333,2.0,2.6667,1.3333,2.0,1.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3549250,São João de Iracema,1880,2024,2023,37028.72340425532,82.77356446370531,17.73049645390071,35.46099290780142,478.72340425531917,17.73049645390071,0.0,0.0,301.41843971631204,53.19148936170213,106.38297872340426,17.73049645390071,58,63,0.1746031746031746,0.65,0.31746031746031744,2.5,0.5,0.047619047619047616,C,C,C,C+,B+,C,C,C,1.0,1.0,2.0,1.3333,2.6667,1.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3549300,São João do Pau d'Alho,2288,2024,2023,36440.55944055944,87.82337198929527,0.0,29.13752913752914,203.96270396270396,0.0,0.0,0.0,101.98135198135198,14.56876456876457,58.27505827505828,0.0,28,40,0.3,0.6666666666666666,0.45,,,0.0,C,C,B,B,B,C,C+,C,1.0,1.0,2.3333,2.6667,2.6667,1.0,1.6667,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3549409,São Joaquim da Barra,49815,2024,2023,54878.77145438121,98.62638494171918,1.3382849877881495,7.360567432834822,462.37746328080567,46.17083207869116,7.360567432834822,5.353139951152598,681.8562012780621,42.155977115326706,33.45712469470374,137.8433537421794,2130,4165,0.5911164465786315,0.6117381489841986,0.10636254501800721,1.4382022471910112,0.4044943820224719,0.08379351740696278,C+,C,B,C+,C+,C+,B+,C,1.3333,1.0,3.0,1.3333,2.0,1.6667,2.6667,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3549508,São José da Bela Vista,7690,2024,2023,43695.96879063719,91.55520587463938,26.00780234070221,21.673168617251843,498.4828781967924,56.350238404854785,30.342436064152583,8.669267446900736,1083.6584308625922,91.02730819245774,43.346337234503686,86.69267446900737,449,523,0.32695984703632885,0.736,0.2390057361376673,2.1904761904761907,0.19047619047619047,0.0994263862332696,C,C,C,C,B,C,C,C,1.0,1.0,1.3333,1.6667,2.3333,1.0,1.3333,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3549607,São José do Barreiro,3898,2024,2023,20665.21292970754,70.98364910459382,17.10278775440397,25.65418163160595,641.3545407901488,17.10278775440397,8.551393877201985,0.0,427.56969386009916,17.10278775440397,94.06533264922182,51.3083632632119,152,168,0.23809523809523808,0.7333333333333333,0.17857142857142858,1.5,0.5,0.06547619047619048,C,C,B,B,B,C,B,C+,1.0,1.0,2.3333,2.0,2.6667,1.0,1.6667,1.3333,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3549706,São José do Rio Pardo,53416,2024,2023,53859.76112026359,90.66564505315584,2.49613099695472,3.7441964954320803,370.67545304777593,26.20937546802456,2.49613099695472,0.0,690.8042534072188,31.82567021117268,9.3604912385802,204.68274175028705,2151,2510,0.47689243027888445,0.6771844660194175,0.1641434262948207,2.0869565217391304,0.30434782608695654,0.08286852589641434,C,C,C,C+,B,C,B,B+,1.0,1.0,1.3333,1.6667,2.6667,1.0,2.0,2.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3549805,São José do Rio Preto,501597,2024,2023,52612.19863755166,99.17879735966176,9.104254344955546,15.350969004998037,397.53028825929977,119.21921383102371,19.537596915452045,0.39872646766228664,1407.9031573155341,179.29400162547492,41.9991879270942,120.68121087911877,34776,40937,0.5527029337762904,0.5641443538998836,0.20983462393433813,2.528440366972477,0.5444954128440367,0.15059725920316583,B,C,B+,B,B,B,B+,B+,3.0,1.0,3.3333,3.3333,3.0,3.0,4.0,4.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3549904,São José dos Campos,724756,2024,2023,84710.61157134263,98.72334137670826,4.875203976694685,6.990858532618795,297.5254200494144,127.03125833613888,17.845086254316396,0.8738573165773493,766.5108441093738,123.3058666180986,26.951599342859296,63.791584110146495,31216,34738,0.6427831193505671,0.5461842272901006,0.22594852898842765,1.3174435028248588,0.2334039548022599,0.16967010190569407,B,B,C+,B,B,B,B,A,3.0,3.0,1.6667,3.0,3.0,3.0,3.3333,5.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3549953,São Lourenço da Serra,16458,2024,2023,21030.198079961112,51.9823240181739,8.10142990237777,12.152144853566654,364.56434560699967,180.25681532790537,141.77502329161098,95.1918013529388,832.4219224693159,68.86215417021104,62.78608174342771,58.73536679223883,901,1017,0.5378564405113078,0.6872246696035242,0.2232055063913471,1.9853658536585366,0.0975609756097561,0.319567354965585,C,C,B,C,C+,C,C,C,1.0,1.0,2.3333,1.0,1.6667,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3550001,São Luiz do Paraitinga,10497,2024,2023,24062.017719348387,55.56737931701654,9.52653138992093,6.351020926613953,292.14696262424184,22.228573243148837,15.877552316534882,0.0,596.9959671017116,25.40408370645581,28.57959416976279,66.68571972944652,335,381,0.2782152230971129,0.5303030303030303,0.1732283464566929,1.3571428571428572,0.5,0.12598425196850394,C+,C,C+,B,B,B,A,B+,2.0,1.0,2.3333,3.0,2.6667,2.3333,4.6667,3.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3550100,São Manuel,38166,2024,2023,49517.29287847823,95.60192013730592,3.4935108036821605,6.113643906443781,526.6467536550857,38.42861884050376,7.860399308284862,0.8733777009205401,824.4685496689899,49.782528952470784,62.009816765358345,138.86705444636587,1899,2146,0.37092264678471576,0.55741127348643,0.22320596458527492,3.1621621621621623,0.4864864864864865,0.0983224603914259,C+,C+,C+,C,B,B,C+,B+,2.3333,2.0,2.6667,1.0,3.0,2.6667,2.6667,4.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3550209,São Miguel Arcanjo,32904,2024,2023,35184.9623146122,68.12634601579325,4.052192235999676,7.091336412999432,217.8053326849826,39.50887430099684,12.156576707999028,1.013048058999919,560.2155766269551,23.300105356998138,55.71764324499554,127.64405543398979,1035,1210,0.4479338842975207,0.5871212121212122,0.21818181818181817,1.6923076923076923,0.46153846153846156,0.15454545454545454,C+,B,B+,C+,C+,C,C,C+,1.6667,2.0,3.3333,1.3333,2.0,1.3333,1.0,1.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3550308,São Paulo,11895578,2024,2023,89682.49420078621,99.84969436340327,4.645984135169108,5.8004747646562445,312.415812553763,952.8778957469182,104.9773845933898,19.043491063093644,2079.0666918412876,340.61116380109206,25.183027396118682,47.28087473625353,1388893,1446592,0.7510645710746361,0.45103944353900377,0.3261728255098881,1.2778405917530549,0.3293533490443951,0.42081250276511967,,,,,,,,,,,,,,,,,,,True,False,True,2023-2025,3.0,2024
3550407,São Pedro,39725,2024,2023,31294.575204531153,96.15223755750732,2.5173064820641913,11.747430249632892,348.22739668554647,43.63331235577932,7.551919446192573,0.8391021606880636,617.5791902664149,36.920495070274804,19.299349695825466,219.8447661002727,1559,1781,0.44188658057271196,0.5165165165165165,0.18697361033127458,2.25531914893617,0.40425531914893614,0.10275126333520494,C+,C,B,B,B,C,B,C,1.6667,1.6667,3.0,2.6667,2.6667,1.0,2.3333,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
